ziplength,complength,custlength,Product
5,19,1320,0
5,13,1903,1
5,36,426,3
3,13,635,0
5,22,3017,3
5,20,521,1
5,30,355,1
5,23,2948,3
5,19,1360,3
5,12,581,0
5,14,2076,0
3,29,3153,1
5,12,839,0
3,18,1772,1
3,12,333,2
3,27,1425,1
5,28,2110,1
5,19,321,0
3,22,3347,0
5,19,1851,3
3,20,5331,3
3,33,710,0
3,15,280,2
3,25,649,1
3,37,776,0
3,19,1302,0
3,19,2067,1
5,24,2074,1
3,20,2023,0
3,28,231,1
5,19,790,0
3,24,241,0
5,14,1412,0
3,20,1081,0
5,27,4274,1
3,20,2035,0
5,37,1339,0
3,12,1383,1
3,37,1144,0
3,34,866,1
3,21,578,1
3,14,1263,0
3,13,50,0
3,33,741,0
5,19,1883,3
3,33,1494,1
5,20,2167,1
3,22,1994,2
3,30,1296,1
3,32,657,1
3,14,869,0
3,22,917,1
3,20,282,0
3,34,4324,1
5,21,3770,1
3,14,2576,0
3,37,308,0
3,33,1481,0
3,19,385,0
5,19,712,0
5,21,941,1
3,15,821,2
3,38,1267,3
3,18,2345,1
3,36,192,3
3,35,2180,0
3,20,2964,0
3,28,960,0
3,22,505,0
3,13,2245,0
3,27,1116,3
3,16,1716,3
3,37,6985,0
3,20,789,0
3,14,681,2
5,19,546,0
3,13,1114,1
5,20,6019,1
5,19,578,3
3,33,420,0
3,20,1895,0
3,12,762,0
3,22,1108,0
3,21,2093,1
5,19,619,3
5,39,6090,1
5,14,1029,0
5,19,428,0
5,38,4351,2
5,22,1056,0
3,13,41,0
3,31,932,0
3,22,1036,0
3,23,2528,2
5,19,414,0
3,33,392,0
3,20,1381,0
3,37,1451,1
3,24,660,1
3,27,1863,0
5,37,1252,1
3,14,925,0
5,20,355,0
3,22,1771,1
3,24,1206,0
5,14,1557,0
5,22,813,0
3,24,542,0
3,28,896,0
3,27,735,3
5,29,863,0
3,12,812,3
3,13,1407,1
3,14,784,0
3,26,3048,3
3,24,1664,0
3,37,985,1
3,19,897,1
3,14,3793,1
3,33,487,1
3,13,1563,0
3,26,905,0
3,23,1182,2
3,19,1291,0
3,19,687,0
3,40,1056,1
3,14,1883,0
3,15,1622,1
3,9,383,0
3,27,665,1
3,24,756,0
3,21,515,1
3,9,32,2
3,17,1596,1
3,33,2682,0
3,24,770,1
3,33,1137,1
3,16,157,0
3,26,2176,1
3,20,1396,3
3,22,1220,0
3,14,1064,0
3,20,129,0
3,9,1085,2
3,14,578,0
3,9,551,2
3,20,1154,1
3,24,633,1
3,20,51,3
3,14,6218,0
5,18,8977,1
3,28,3307,1
3,19,805,1
3,19,1898,0
3,27,716,0
5,12,1606,0
3,23,3661,2
3,37,6255,1
3,27,1247,1
3,36,884,3
3,20,416,1
3,23,317,2
3,36,818,3
3,24,1387,1
3,14,958,0
3,31,968,3
3,36,1138,3
3,22,1395,2
5,23,1971,2
3,20,1972,0
3,23,1112,2
3,25,261,3
3,29,1133,3
3,14,3130,0
3,24,1795,1
3,19,529,0
3,14,1022,0
3,36,484,3
3,13,1999,1
3,20,338,1
3,28,1428,1
3,36,674,3
3,20,873,2
3,13,7831,1
3,37,3689,0
3,23,1546,2
3,82,896,2
3,27,632,1
3,23,845,2
3,23,188,2
3,14,1030,0
3,13,879,0
3,14,806,0
3,12,2225,0
3,12,201,2
3,33,665,0
3,33,425,0
3,20,934,0
3,17,4935,0
5,30,3361,1
3,22,670,0
3,20,360,3
3,33,1837,0
3,19,1094,0
3,9,251,2
3,30,639,1
3,21,1728,1
3,19,682,0
3,19,1184,0
3,19,568,1
3,14,1120,0
3,23,849,2
3,36,537,3
3,13,797,1
3,33,647,0
3,21,608,0
5,37,3481,1
3,19,592,0
3,23,389,2
3,21,4227,0
5,20,1274,0
3,12,2632,1
3,28,614,1
3,24,2176,0
3,24,3481,1
5,13,2526,0
3,34,232,3
3,39,220,1
3,25,589,1
3,21,494,1
3,24,315,0
3,13,633,0
3,32,4779,1
5,19,367,3
3,19,625,0
3,20,1089,0
3,33,3583,1
3,13,388,1
3,32,143,1
3,27,1392,1
3,14,744,1
3,33,348,1
3,33,1425,1
3,37,1143,1
3,32,1029,1
3,25,2887,0
3,22,1214,2
3,33,928,1
3,14,1416,0
3,22,2367,1
3,24,1067,1
3,14,2507,0
3,20,1143,1
3,14,451,0
5,19,1050,0
3,33,3708,3
3,33,394,0
3,12,2116,0
5,13,1181,1
3,23,1896,2
3,21,511,2
3,29,466,0
3,24,920,0
3,20,393,1
5,20,1608,1
5,11,2797,2
3,30,3632,0
3,37,1916,1
3,20,1124,0
3,19,4913,0
5,31,2762,3
3,24,111,0
3,24,1569,1
3,20,437,3
5,24,1572,1
3,26,1259,1
5,33,2507,0
3,35,3135,3
3,18,712,1
3,19,1928,0
3,25,821,0
5,27,430,1
3,24,2791,1
3,20,474,2
3,20,1637,1
3,24,1455,0
3,19,996,1
3,24,1922,0
3,27,1029,0
3,20,2406,0
3,19,2170,3
3,18,675,1
3,37,292,0
3,31,1746,3
3,14,1372,0
3,35,2316,2
3,28,1049,1
3,19,3037,0
3,21,717,0
3,38,5291,1
3,19,930,0
3,36,1038,3
5,21,711,0
3,9,2587,2
3,9,1719,2
3,20,1539,0
3,25,66,3
3,20,1248,1
3,14,920,0
3,30,1079,1
3,20,1686,0
3,37,4040,0
3,20,1352,0
3,21,664,0
3,23,540,2
3,33,3417,1
3,22,503,2
3,24,2126,3
3,13,1324,1
3,20,431,1
3,22,1051,1
3,53,1918,1
3,20,514,0
3,25,1629,0
3,23,2106,2
3,33,1132,1
3,19,786,1
3,27,2508,0
3,23,778,3
3,27,2320,0
3,27,1282,1
3,31,712,1
3,14,2439,0
3,23,208,2
3,14,621,0
3,21,2490,1
3,13,578,1
3,24,2505,0
3,38,960,0
3,9,5160,2
3,19,1677,0
3,23,1027,2
5,24,3876,0
5,19,331,0
3,24,5334,0
3,27,1106,0
3,12,474,2
3,31,1015,2
3,21,994,1
3,20,1572,1
3,24,3166,1
3,23,1055,2
3,27,217,1
3,23,978,2
3,14,353,0
3,24,972,1
3,23,417,2
3,11,679,3
3,22,513,0
3,13,472,2
3,19,1127,1
3,19,4979,0
3,13,795,0
3,39,1107,1
3,21,795,2
3,39,3102,1
3,23,418,2
3,32,1848,1
3,19,514,0
3,27,789,0
5,9,750,2
3,24,1049,0
5,24,2165,1
3,24,1527,0
5,24,500,1
3,23,993,2
3,14,611,0
3,13,4210,0
3,22,1549,0
3,13,311,0
3,23,2124,2
3,23,929,2
3,32,118,3
3,12,265,1
3,20,1822,1
3,53,1262,2
3,12,1519,2
3,13,1276,3
3,33,1388,0
3,28,2374,1
3,39,1190,1
3,32,1052,1
3,36,147,3
3,23,975,2
3,20,1030,1
3,33,1245,2
3,20,3882,0
3,19,2210,0
3,21,487,1
3,19,245,0
3,23,1483,2
3,19,1833,3
3,19,1444,0
5,27,828,0
3,20,2107,1
3,33,347,0
3,14,1591,0
3,9,4439,2
3,13,562,0
3,24,1550,0
3,27,1174,3
3,27,709,1
3,14,384,0
3,33,1444,1
3,8,305,0
3,30,738,1
3,16,739,3
3,9,943,2
3,11,1607,2
3,21,794,3
3,14,1332,0
3,13,1358,1
3,37,5170,1
3,33,1695,0
3,19,2780,1
5,12,2975,2
3,30,4787,3
3,14,214,0
3,21,456,0
3,22,2562,0
3,24,623,1
3,24,996,1
3,24,913,0
3,19,892,1
3,33,1740,0
3,32,1891,1
3,20,1232,0
3,23,376,2
3,37,1272,0
3,23,414,2
3,19,1089,0
3,21,374,1
3,20,2199,3
3,24,2042,0
3,13,962,1
3,33,350,3
3,23,555,1
3,20,666,1
3,19,809,1
3,27,549,3
3,19,314,1
3,19,1903,1
3,31,1311,3
3,14,2194,0
3,33,859,0
3,13,1399,0
3,18,611,1
3,23,854,2
3,34,1024,3
3,21,1745,1
5,35,990,1
3,22,3205,3
3,28,1301,0
3,18,949,1
3,37,582,0
3,32,992,1
3,19,564,3
5,13,1425,0
3,20,765,1
3,12,3568,2
3,31,1520,1
3,23,1562,2
3,14,255,0
3,33,222,1
3,14,1258,0
3,14,829,0
3,24,1174,0
3,9,2677,2
3,19,626,0
5,20,685,1
5,37,442,1
3,21,1591,0
3,27,3294,1
3,23,437,2
3,38,1161,1
3,33,6155,1
3,24,231,0
3,21,8585,3
3,24,602,0
3,36,235,3
5,27,2923,1
3,13,650,0
5,32,480,1
5,32,910,1
5,32,2004,1
3,13,6650,0
3,27,449,0
3,25,754,0
3,27,289,3
3,20,3814,1
3,12,496,0
3,27,278,3
3,27,786,0
3,14,916,0
3,9,3003,2
3,20,2544,1
3,32,290,1
3,28,1836,1
3,27,1408,1
3,20,2405,1
3,20,7441,0
3,14,1233,0
3,20,631,0
3,21,713,1
3,33,3975,0
3,14,908,0
3,14,11711,0
3,19,506,0
3,13,905,0
3,20,3551,1
3,27,7777,1
3,39,436,1
3,31,1568,0
3,37,606,0
3,19,1774,0
3,14,557,0
3,32,14535,1
3,9,1230,2
3,20,268,0
3,23,1114,2
3,13,703,0
3,30,383,0
3,19,554,1
3,12,1117,2
3,27,1976,0
3,24,1320,0
3,37,480,0
3,11,1355,2
3,24,537,0
3,23,922,2
3,21,3906,1
3,20,2407,1
3,21,5586,0
5,33,1417,0
3,23,418,2
3,22,2036,0
3,21,422,3
5,21,672,1
3,17,2793,1
3,27,1004,1
5,48,1109,1
5,35,702,3
3,21,880,0
3,13,57,0
3,24,666,1
3,26,889,0
3,23,843,3
3,24,2761,0
3,14,314,0
3,20,1258,1
3,20,2356,0
3,22,96,3
5,14,726,0
3,13,273,0
3,27,1136,1
3,33,1305,3
5,33,783,1
3,32,1265,1
3,20,3944,3
3,30,1180,1
3,24,7899,1
3,20,1836,0
3,13,810,1
3,19,308,0
3,32,386,1
3,20,441,1
3,13,1041,1
3,14,166,0
3,32,296,0
3,24,3674,0
5,33,894,0
3,28,2084,1
3,33,4034,0
3,21,1267,1
3,26,1159,0
3,27,227,1
3,28,2311,1
3,21,2794,0
3,13,1513,0
5,26,281,0
3,14,134,0
3,21,2835,1
3,33,1505,1
3,13,1238,0
3,8,1142,0
3,32,3094,1
3,14,1379,0
3,28,198,1
3,19,880,3
3,38,268,1
3,24,1635,1
3,14,542,0
5,32,883,1
3,19,1882,3
5,20,1110,0
5,23,1262,3
3,20,1711,0
3,24,3944,0
3,13,1731,1
3,24,2652,1
3,24,1408,1
3,13,683,0
3,13,511,1
3,9,567,2
3,24,631,1
3,24,631,1
3,22,695,0
3,33,1584,0
3,9,894,2
3,33,656,0
5,39,1185,1
3,19,1922,1
3,20,1945,3
3,20,930,0
3,27,1803,1
3,19,234,1
3,28,911,1
3,18,1064,1
3,13,1630,1
3,33,595,0
3,27,1304,0
3,24,1056,3
3,23,1096,2
5,20,2496,0
3,12,258,2
3,21,1418,0
3,33,347,0
3,23,2339,2
3,23,1781,2
3,29,1017,2
3,12,1965,0
5,29,728,2
3,19,1157,0
3,23,2023,2
3,20,1050,0
5,13,2295,1
3,24,3368,1
3,16,109,1
3,18,6227,0
3,20,1448,0
5,20,1868,0
3,9,1476,2
3,23,8595,3
3,19,659,1
3,21,2155,1
3,22,320,1
3,27,593,0
3,27,852,1
3,19,269,3
3,37,1333,0
3,13,322,2
3,20,827,3
3,20,1538,1
5,38,14365,0
3,24,683,1
3,13,369,2
3,16,2057,1
5,12,312,2
3,36,141,3
3,14,676,0
3,20,671,0
3,37,1976,0
3,12,1359,0
3,16,533,3
3,33,1760,1
3,21,1146,1
3,19,1725,0
3,32,935,0
3,26,295,0
3,33,209,0
3,27,911,1
3,28,4004,1
3,13,1433,1
3,23,1892,2
3,20,616,3
3,21,301,3
3,13,5561,0
3,9,727,2
3,38,1655,3
3,27,1508,1
3,21,435,0
3,19,1175,3
3,14,1515,0
3,33,966,0
3,21,357,1
5,22,381,0
5,32,2887,0
3,37,737,1
3,28,1614,1
3,24,1165,0
3,14,339,0
5,24,999,0
3,33,4394,1
3,38,275,3
3,24,448,0
3,14,1032,0
3,26,1338,0
3,13,2267,0
3,19,816,1
3,22,390,3
3,27,310,1
3,32,298,0
3,14,280,0
3,19,1024,1
3,21,957,1
3,19,421,2
3,29,797,2
3,32,208,1
3,21,1904,1
3,35,1247,0
3,21,2648,1
3,22,2077,1
3,19,290,0
3,18,1999,1
3,24,258,1
3,36,1319,1
3,13,678,1
3,23,1854,2
3,35,3801,3
3,37,1413,0
3,33,4407,0
3,27,1100,1
3,23,1725,2
3,33,1110,1
3,17,614,1
3,14,487,0
3,32,2301,1
5,24,5482,0
3,9,1002,2
3,39,1770,1
3,17,2712,1
3,33,1731,3
5,37,259,1
3,13,1453,0
3,27,3154,1
3,9,388,2
3,20,3222,0
3,23,718,2
3,24,5142,1
3,19,693,0
3,9,1085,2
3,19,767,0
3,37,1149,1
3,24,2212,1
3,12,850,2
3,27,4551,3
3,12,516,0
3,27,1542,0
3,20,299,1
3,19,640,1
3,20,623,0
3,14,702,0
3,41,1447,1
3,19,2092,1
3,19,1265,0
3,20,186,1
3,22,1437,0
3,37,448,0
3,9,3070,0
3,29,1379,0
3,13,1421,3
3,23,1741,2
3,19,1007,0
3,12,981,1
3,32,727,1
3,32,35,1
3,33,1849,1
3,14,397,0
5,13,484,3
5,19,1188,0
3,33,6146,0
3,22,1266,1
3,23,994,2
3,19,856,0
3,22,930,0
3,33,175,0
3,19,1843,0
3,21,3848,1
3,33,933,0
3,37,748,0
3,22,526,0
3,33,4452,0
3,14,704,0
3,20,1366,0
3,19,2589,0
3,36,166,3
3,22,949,0
3,28,515,1
3,22,543,3
3,24,1097,0
3,12,949,2
3,24,4272,0
5,24,353,0
3,24,895,1
5,19,396,0
3,12,184,2
3,32,2228,1
5,12,513,2
3,23,433,0
3,9,2849,2
3,11,226,0
3,19,3902,0
3,27,3055,0
3,14,764,0
5,20,1037,1
3,36,1371,3
3,24,68,0
5,32,1364,1
5,18,1574,1
3,28,372,2
3,31,1217,1
3,14,1369,0
3,32,1860,0
3,14,1740,0
3,27,2142,1
3,22,2375,1
3,26,864,1
3,21,431,1
3,33,563,0
3,24,1109,0
3,33,907,1
3,27,415,0
3,39,1690,1
3,28,267,1
3,19,4133,0
3,30,11999,1
3,39,2096,1
3,19,712,3
3,33,2023,0
3,24,1234,1
3,13,460,1
3,24,2396,0
3,38,2565,3
3,39,907,1
3,24,569,0
3,12,451,0
3,38,670,3
3,32,3000,1
3,24,680,0
3,20,1701,3
3,23,98,2
3,24,849,0
3,14,2115,0
3,27,828,1
3,13,1088,3
5,39,265,1
3,22,692,2
3,40,6898,1
3,7,535,3
3,12,182,0
3,33,671,0
3,33,1051,0
3,13,1127,1
3,19,1097,0
3,20,3411,0
5,30,1524,3
3,33,547,0
3,24,2374,1
3,32,1080,0
5,12,2709,3
3,19,1110,0
3,24,781,0
3,23,512,2
3,38,562,0
3,31,577,0
3,21,59,1
3,27,475,0
3,33,620,0
3,18,3134,1
3,19,321,0
3,33,1024,1
3,20,1481,1
3,39,445,1
3,29,2275,1
3,19,1386,3
3,19,1826,0
3,20,2772,1
3,33,1619,0
3,24,870,0
5,28,2249,3
5,33,500,1
3,20,808,0
3,18,1482,1
3,23,108,0
3,36,739,3
5,14,1357,0
3,13,377,1
3,38,160,0
3,27,7668,1
3,24,1419,1
3,22,1885,0
3,30,382,2
3,33,1145,3
3,19,2785,1
3,29,783,1
3,30,1583,1
3,33,1139,3
3,39,2345,1
3,9,512,2
3,28,2260,1
3,24,1937,0
3,22,1325,3
3,33,504,1
3,23,2300,3
3,20,106,0
3,37,726,0
3,24,2170,0
3,31,613,1
3,19,567,0
3,33,2613,1
5,18,601,1
3,20,1788,0
3,32,831,1
3,19,611,3
3,20,245,0
3,13,2801,1
3,14,561,0
3,27,2111,1
3,39,849,1
3,38,230,3
3,14,1593,0
3,30,998,3
3,14,1761,0
3,9,525,2
3,20,645,1
3,27,765,1
3,34,878,3
3,27,4200,0
3,12,404,1
3,27,920,0
3,20,1973,0
3,26,295,0
3,22,162,3
3,14,2285,0
3,36,829,3
3,36,1310,3
3,24,1659,0
3,24,2548,1
3,41,1473,1
3,33,2077,0
3,19,2515,0
3,20,1932,1
3,37,345,0
3,19,634,1
3,37,1217,1
5,20,2243,0
3,23,299,2
3,18,2636,0
3,20,420,1
3,13,4119,1
3,24,3661,1
3,23,1374,2
3,22,2618,0
3,23,5058,2
3,20,5048,2
3,28,719,1
3,33,287,0
3,27,777,1
3,22,3838,0
3,20,2165,1
3,22,94,0
3,18,370,1
3,24,4391,1
3,36,2359,3
5,30,578,1
3,22,698,0
3,13,402,0
5,22,2185,1
3,12,107,0
3,12,395,0
3,24,3001,1
3,19,562,0
3,31,482,0
3,23,349,3
3,14,318,0
3,14,1128,0
3,36,1009,3
3,22,383,1
3,21,59,1
3,26,4453,1
3,36,723,3
5,20,1056,0
5,20,1578,1
3,12,4622,0
3,35,895,0
3,14,188,0
5,7,1272,0
3,9,524,2
3,9,1766,2
3,24,563,0
5,26,3113,1
3,9,616,2
3,32,749,0
3,20,399,0
3,20,584,0
3,19,463,0
3,14,1704,1
3,24,1517,0
3,19,444,3
3,20,911,0
3,38,3310,3
3,33,1081,0
3,24,921,1
3,13,83,0
3,20,7518,1
3,37,1612,0
3,19,2602,0
3,33,856,0
3,37,818,0
3,13,153,3
3,33,681,0
3,9,1431,2
3,19,1295,1
3,19,1135,0
3,17,5710,1
3,26,478,1
3,12,4097,0
5,20,1591,1
3,12,2452,0
5,24,4650,1
3,24,10351,0
3,31,451,0
3,24,1271,0
3,19,1615,0
3,18,498,1
3,24,1389,0
3,21,807,1
5,24,1008,1
5,28,1094,1
3,28,1374,1
3,27,1561,3
3,37,1872,0
3,38,575,0
3,12,1416,2
3,35,2024,3
5,32,730,1
3,32,353,0
3,21,925,0
3,33,193,0
3,9,4373,2
3,9,2295,3
3,38,3358,3
3,26,1788,0
5,23,3471,2
3,27,440,0
3,24,743,0
3,19,2745,1
3,27,3467,3
5,22,481,0
3,33,886,0
3,13,1455,1
3,14,1630,0
3,25,136,0
3,14,382,1
3,14,1134,0
3,9,73,2
3,12,807,1
3,9,762,2
3,27,301,1
3,39,297,1
3,23,736,2
3,39,6114,1
3,32,1003,1
3,27,989,0
3,20,1193,1
3,26,1064,1
3,13,578,1
5,27,686,0
5,37,1280,0
3,22,1580,0
3,30,549,3
3,13,423,0
3,13,959,0
3,19,1389,3
3,24,6522,1
3,22,881,0
3,28,712,2
3,19,2443,1
3,30,1355,1
3,39,7020,1
3,38,723,0
3,20,7116,0
3,13,527,1
3,21,1726,3
3,19,1122,0
3,24,846,1
3,19,1254,0
3,14,981,0
3,19,942,1
3,33,873,0
5,9,644,2
3,23,342,2
3,13,2687,1
5,9,1333,1
3,36,1486,3
3,31,221,1
3,23,490,2
3,20,1472,2
3,14,4670,0
3,24,1127,0
3,27,200,3
3,17,1769,1
3,33,5000,1
5,23,737,2
3,33,6815,0
3,38,283,0
3,33,1654,0
3,14,1088,0
3,14,1273,0
3,12,980,3
3,20,872,1
3,37,600,0
3,24,1697,1
5,32,360,1
3,14,683,0
3,23,439,2
3,35,616,1
3,28,1249,1
5,23,781,2
3,33,1238,0
3,23,414,2
3,13,401,3
3,12,1079,3
3,19,2166,0
3,26,1328,2
3,23,582,2
5,37,1402,1
3,20,1823,0
3,20,1002,1
3,12,3080,0
3,31,595,1
3,38,475,3
3,20,334,0
3,36,1448,3
3,14,4062,1
3,37,969,0
3,21,1599,1
3,14,1192,0
3,19,589,0
3,20,1571,3
3,27,1064,1
3,16,1813,2
3,14,521,0
3,21,685,1
5,21,859,1
3,22,2461,0
3,19,415,1
3,33,3306,0
3,13,3548,1
5,14,173,0
3,39,1400,3
3,14,4757,0
3,20,1629,0
5,26,569,0
3,11,738,2
3,20,385,1
3,19,831,1
3,22,1900,0
3,18,273,1
5,37,588,1
3,24,1820,0
3,32,51,0
3,15,6728,2
3,20,607,0
3,37,5175,1
3,14,6437,0
3,23,1859,2
3,33,2413,0
3,12,1729,0
3,14,669,0
3,20,3120,1
3,32,2880,1
3,24,1935,1
3,14,1911,0
5,14,2033,0
3,31,148,1
3,23,2433,2
3,33,1568,3
5,36,730,3
3,32,3688,1
3,37,2111,1
3,17,1112,1
3,18,3792,1
3,13,895,1
5,22,2932,0
3,14,318,0
3,27,828,0
3,13,953,0
5,37,1055,1
3,22,4166,2
3,12,156,0
3,14,1005,0
3,21,1866,3
3,21,3322,1
3,33,1200,0
3,22,861,2
3,12,714,2
3,19,653,1
3,38,1192,1
5,23,246,1
3,19,163,0
3,24,5848,0
5,19,585,1
3,22,2324,0
3,21,1400,1
3,11,152,0
3,33,298,0
3,24,1944,0
3,22,805,0
3,19,167,0
3,17,43,1
3,20,5217,0
3,27,1107,1
3,24,2509,0
3,38,2253,3
3,19,699,1
3,14,883,0
3,24,724,0
3,30,1431,2
3,14,3452,1
3,19,1235,3
3,22,1240,3
3,38,717,1
3,24,83,0
3,33,630,0
3,37,802,1
3,22,1151,2
3,27,1049,1
3,20,2347,0
3,24,1235,1
3,12,750,1
3,38,588,0
3,19,1176,0
3,19,821,0
3,19,856,0
3,37,1207,3
3,19,772,1
3,23,1814,2
3,38,4823,3
3,20,1017,1
3,27,736,3
3,37,1407,0
3,19,671,1
3,23,1064,2
3,33,864,3
3,37,472,0
3,13,1793,0
3,34,369,3
3,21,479,1
5,13,1940,1
3,37,6434,1
3,26,1539,1
3,33,4785,3
5,20,164,1
3,27,1280,0
5,33,2290,0
3,12,633,0
3,24,1288,1
3,14,3796,0
3,14,505,0
3,27,1463,0
3,20,1084,0
5,22,5186,0
3,19,1871,1
3,30,581,2
3,14,230,0
3,20,1121,0
5,32,1783,0
3,21,588,3
3,24,975,1
5,28,986,1
3,55,998,1
3,21,1323,0
3,24,3317,0
3,25,1091,1
3,20,4306,0
3,15,2979,2
3,33,793,0
3,37,2412,0
3,41,711,1
3,33,1091,1
5,12,6741,1
5,38,2305,0
3,21,1544,1
3,33,801,0
3,22,871,1
3,14,1215,1
3,24,283,0
5,33,537,0
3,32,839,1
3,24,180,0
3,19,1475,0
3,12,515,3
3,14,431,0
3,20,480,1
3,13,1041,0
3,14,379,0
3,18,1303,0
3,38,1711,3
3,20,929,0
3,22,319,1
3,33,1788,0
3,21,477,1
3,26,571,0
3,19,1643,1
3,35,1375,0
3,31,187,0
3,27,1226,0
3,28,687,1
3,14,1718,0
3,37,1508,1
5,21,1029,1
3,22,375,1
3,18,1165,1
3,24,771,0
3,20,165,0
3,19,822,0
3,19,1629,0
5,17,1439,3
3,13,2918,1
3,19,2379,0
3,33,143,0
5,37,473,1
3,19,1183,1
3,24,834,1
3,12,2542,0
3,8,541,0
3,23,513,2
3,23,629,2
3,13,658,1
3,32,1137,1
3,33,124,0
3,20,286,1
3,36,410,2
3,24,3678,0
3,14,671,1
3,36,995,3
3,33,2267,0
3,19,1045,0
3,19,395,0
3,32,2886,1
3,26,450,0
3,25,1884,2
5,23,360,2
3,22,1436,1
3,37,2048,1
3,20,420,0
3,21,3971,0
3,23,3123,2
3,28,1177,3
3,23,453,3
3,27,1444,0
3,33,598,0
3,39,3886,1
5,32,3267,1
3,36,718,3
3,22,488,0
3,14,4140,0
3,29,1356,3
3,36,1595,3
3,20,1366,1
3,27,145,0
3,20,804,0
3,21,801,1
3,37,441,0
3,20,193,1
3,24,1642,0
3,18,2440,1
3,20,2444,0
3,29,2197,0
3,31,1826,1
3,12,1116,2
3,37,1549,0
5,14,22,0
3,51,167,0
3,19,2117,1
3,23,1214,2
3,23,397,2
3,27,1188,3
3,19,1526,1
3,37,1596,1
3,12,819,0
3,19,446,1
3,9,640,2
3,20,3665,1
5,33,805,0
3,20,1258,0
3,37,1993,1
3,13,383,0
3,9,831,2
3,14,782,0
3,19,242,0
3,32,752,1
3,24,2358,1
3,27,785,1
3,33,1274,0
3,39,2926,1
3,33,3610,0
3,19,408,0
5,27,1446,0
3,20,2007,1
3,13,402,0
3,13,674,0
3,39,2822,1
3,33,332,0
3,33,488,0
3,38,1278,0
3,21,1531,1
3,22,1397,0
3,24,885,1
3,24,1072,1
3,28,346,1
3,13,4553,1
3,26,930,3
3,33,191,0
3,28,3271,0
3,33,1300,0
3,20,602,3
3,23,1591,2
3,27,3237,3
3,37,1531,0
3,9,385,2
3,30,520,1
3,20,173,0
3,19,853,1
3,27,309,0
5,33,1260,0
3,22,164,1
3,22,4125,0
3,9,1128,1
3,23,1771,1
5,27,394,0
3,14,636,0
3,14,5792,0
3,13,2879,1
3,20,651,1
3,31,1080,1
3,21,1186,1
3,23,1164,2
3,21,1764,1
3,13,1114,0
3,21,390,0
3,21,10463,1
5,20,2293,0
3,31,2042,3
3,25,295,0
3,35,1085,1
5,27,743,0
3,20,2028,1
3,35,28,0
3,27,466,0
3,14,1663,0
3,27,480,0
3,24,778,1
5,20,3611,1
3,37,378,0
3,14,398,0
3,19,1582,1
3,9,1119,3
3,14,1447,0
3,16,397,3
3,16,796,3
3,27,1671,1
5,12,954,2
3,33,205,0
3,14,4381,0
3,13,171,1
3,33,407,0
3,26,324,1
3,12,1227,2
3,26,1432,0
3,29,107,0
3,23,990,2
3,13,494,1
3,13,1468,1
3,33,334,0
3,36,647,3
3,12,538,0
3,12,779,0
3,20,811,3
3,23,207,2
3,37,3376,1
3,13,229,1
3,19,2693,0
3,20,802,0
5,9,3704,2
3,33,631,3
3,32,1760,1
3,36,452,3
5,14,426,0
3,36,1833,3
3,20,2937,1
3,12,434,2
3,19,427,3
3,25,6647,2
3,14,401,0
5,13,2445,0
3,23,564,2
3,14,1565,0
3,38,292,3
5,20,383,0
3,22,236,2
3,23,74,2
3,27,1282,1
3,33,2735,1
3,23,528,2
3,26,580,0
3,12,2520,0
5,20,281,0
3,19,893,3
3,28,1950,1
3,21,1678,2
3,24,1229,0
3,14,1330,0
3,14,1081,0
3,23,441,0
3,23,455,0
3,38,392,3
5,32,3655,0
3,32,1366,1
3,22,826,2
3,24,1169,1
3,31,2969,3
5,24,805,0
3,30,887,3
3,24,466,0
3,37,1459,1
3,33,970,0
3,37,564,1
3,14,2543,0
3,14,481,0
3,30,195,2
3,23,1202,2
3,39,460,1
3,27,1315,0
3,23,4090,2
3,9,1296,2
3,24,5657,0
3,33,276,0
3,24,1097,0
3,22,400,2
3,24,939,1
3,27,523,1
3,20,666,1
3,23,560,2
3,23,554,2
3,26,225,0
5,9,1579,1
3,27,2686,1
3,21,271,0
3,23,1648,2
3,16,2600,3
3,16,3107,0
3,33,751,0
3,22,1581,0
3,37,3312,0
3,24,223,1
3,21,3369,1
3,23,429,2
3,21,867,0
3,27,517,0
3,14,4286,0
5,37,1496,1
3,33,104,0
3,12,446,0
3,14,1133,0
3,31,959,0
3,25,5226,1
5,16,310,0
3,33,1003,0
3,31,1497,1
3,19,3784,0
3,20,1053,0
3,23,499,2
3,23,3245,2
5,37,1972,1
3,33,1029,0
3,14,1738,0
3,27,607,0
3,21,1316,1
3,13,2014,3
5,20,30,0
3,41,1337,1
3,23,2740,2
3,28,227,1
3,24,1785,1
3,19,611,1
3,24,1977,1
3,33,1071,0
3,14,3063,0
3,33,1227,0
5,9,1799,2
3,33,1548,0
3,9,240,2
3,14,753,0
3,11,3143,2
3,20,122,2
3,9,952,1
3,27,595,0
3,24,1293,1
3,27,284,0
3,27,1138,0
3,46,2421,2
3,33,1418,0
3,19,1578,0
3,39,2716,1
3,14,1876,0
3,14,940,0
3,32,824,1
3,23,603,2
3,24,1638,0
5,29,196,1
3,14,462,0
3,17,3392,1
3,24,1576,0
3,33,1848,1
3,23,873,2
3,19,919,1
3,39,589,1
3,27,129,3
3,13,1179,1
3,21,1491,1
3,24,1438,0
3,33,161,0
3,32,371,1
3,29,1019,0
3,20,853,0
3,32,572,1
3,12,2738,1
3,19,13100,1
